DEPTH,LITHOLOGY
4018.15808,SS
4018.23936,SS
4018.32064,SS
4018.40192,SS
4018.4832,SS
4018.56448,SS
4018.64576,SS
4018.72704,SS
4018.80832,SS
4018.8896,SS
4018.97088,SS
4019.05216,SS
4019.13344,SS
4019.21472,SS
4019.296,SS
4019.37728,SS
4019.45856,SS
4019.53984,SS
4019.62112,SS
4019.7024,SS
4019.78368,SS
4019.86496,SS
4019.94624,SS
4020.02752,SS
4020.1088,SS
4020.19008,SS
4020.27136,SS
4020.35264,SS
4020.43392,SS
4020.5152,SS
4020.59648,SS
4020.67776,SS
4020.75904,SS
4020.84032,SS
4020.9216,SS
4021.00288,SS
4021.08416,SS
4021.16544,SS
4021.24672,SS
4021.328,SS
4021.40928,SS
4021.49056,SS
4021.57184,SS
4021.65312,SS
4021.7344,SS
4021.81568,SS
4021.89696,SS
4021.97824,SS
4022.05952,SS
4022.1408,SS
4022.22208,SS
4022.30336,SS
4022.38464,SS
4022.46592,SS
4022.5472,SS
4022.62848,SS
4022.70976,SS
4022.79104,SS
4022.87232,SS
4022.9536,SS
4023.03488,SS
4023.11616,SS
4023.19744,SS
4023.27872,SS
4023.36,SS
4023.44128,SS
4023.52256,SS
4023.60384,SS
4023.68512,SS
4023.7664,SS
4023.84768,SS
4023.92896,SS
4024.01024,SS
4024.09152,SS
4024.1728,SS
4024.25408,SS
4024.33536,SS
4024.41664,SS
4024.49792,SS
4024.5792,SS
4024.66048,SS
4024.74176,SS
4024.82304,SS
4024.90432,SS
4024.9856,SS
4025.06688,SS
4025.14816,SS
4025.22944,SS
4025.31072,SS
4025.392,SS
4025.47328,SS
4025.55456,SS
4025.63584,SS
4025.71712,SS
4025.7984,SS
4025.87968,SS
4025.96096,SS
4026.04224,SS
4026.12352,SS
4026.2048,SS
4026.28608,SS
4026.36736,SS
4026.44864,SS
4026.52992,SS
4026.6112,SS
4026.69248,SS
4026.77376,SS
4026.85504,SS
4026.93632,SS
4027.0176,SS
4027.09888,SS
4027.18016,SS
4027.26144,SS
4027.34272,SS
4027.424,SS
4027.50528,SS
4027.58656,SS
4027.66784,SS
4027.74912,SS
4027.8304,SS
4027.91168,SS
4027.99296,SS
4028.07424,SS
4028.15552,SS
4028.2368,SS
4028.31808,SS
4028.39936,SS
4028.48064,SS
4028.56192,SS
4028.6432,SS
4028.72448,SS
4028.80576,SS
4028.88704,SS
4028.96832,SS
4029.0496,SS
4029.13088,SS
4029.21216,SS
4029.29344,SS
4029.37472,SS
4029.456,SS
4029.53728,SS
4029.61856,SS
4029.69984,SS
4029.78112,SS
4029.8624,SS
4029.94368,SS
4030.02496,SS
4030.10624,SS
4030.18752,SS
4030.2688,SS
4030.35008,SS
4030.43136,SS
4030.51264,SS
4030.59392,SS
4030.6752,SS
4030.75648,SS
4030.83776,SS
4030.91904,SS
4031.00032,SS
4031.0816,SS
4031.16288,SS
4031.24416,SS
4031.32544,SS
4031.40672,SS
4031.488,SS
4031.56928,SS
4031.65056,SS
4031.73184,SS
4031.81312,SS
4031.8944,SS
4031.97568,SS
4032.05696,SS
4032.13824,SS
4032.21952,SS
4032.3008,SS
4032.38208,SS
4032.46336,SS
4032.54464,SS
4032.62592,SS
4032.7072,SS
4032.78848,SS
4032.86976,SS
4032.95104,SS
4033.03232,ST
4033.1136,ST
4033.19488,ST
4033.27616,ST
4033.35744,ST
4033.43872,ST
4033.52,ST
4033.60128,ST
4033.68256,ST
4033.76384,ST
4033.84512,ST
4033.9264,ST
4034.00768,ST
4034.08896,ST
4034.17024,ST
4034.25152,ST
4034.3328,ST
4034.41408,ST
4034.49536,ST
4034.57664,ST
4034.65792,ST
4034.7392,ST
4034.82048,ST
4034.90176,ST
4034.98304,ST
4035.06432,SS
4035.1456,SS
4035.22688,SS
4035.30816,SS
4035.38944,SS
4035.47072,SS
4035.552,SS
4035.63328,SS
4035.71456,SS
4035.79584,SS
4035.87712,SS
4035.9584,SS
4036.03968,SS
4036.12096,SS
4036.20224,SS
4036.28352,SS
4036.3648,SS
4036.44608,SS
4036.52736,SS
4036.60864,SS
4036.68992,SS
