DEPTH,LITHOLOGY
98.1456,IGN
98.298,IGN
98.4504,IGN
98.6028,IGN
98.7552,IGN
98.9076,IGN
99.06,IGN
99.2124,IGN
99.3648,IGN
99.5172,IGN
99.6696,IGN
99.822,IGN
99.9744,IGN
100.1268,IGN
100.2792,IGN
100.4316,IGN
100.584,IGN
100.7364,IGN
100.8888,IGN
101.0412,IGN
101.1936,IGN
101.346,IGN
101.4984,IGN
101.6508,IGN
101.8032,IGN
101.9556,IGN
102.108,IGN
102.2604,IGN
102.4128,IGN
102.5652,IGN
102.7176,IGN
102.87,IGN
103.0224,IGN
103.1748,IGN
103.3272,IGN
103.4796,IGN
103.632,IGN
103.7844,IGN
103.9368,IGN
104.0892,IGN
104.2416,IGN
104.394,IGN
104.5464,IGN
104.6988,IGN
104.8512,IGN
105.0036,IGN
105.156,IGN
105.3084,IGN
105.4608,IGN
105.6132,IGN
105.7656,IGN
105.918,IGN
106.0704,IGN
106.2228,IGN
106.3752,IGN
106.5276,IGN
106.68,IGN
106.8324,IGN
106.9848,IGN
107.1372,IGN
107.2896,IGN
107.442,IGN
107.5944,IGN
107.7468,IGN
107.8992,IGN
108.0516,IGN
108.204,IGN
108.3564,IGN
108.5088,IGN
108.6612,IGN
108.8136,IGN
108.966,IGN
109.1184,IGN
109.2708,IGN
109.4232,IGN
109.5756,IGN
109.728,IGN
109.8804,IGN
110.0328,IGN
110.1852,IGN
110.3376,IGN
110.49,IGN
110.6424,IGN
110.7948,IGN
110.9472,IGN
111.0996,IGN
111.252,IGN
111.4044,IGN
111.5568,IGN
111.7092,IGN
111.8616,IGN
112.014,IGN
112.1664,IGN
112.3188,IGN
112.4712,IGN
112.6236,IGN
112.776,IGN
112.9284,IGN
113.0808,IGN
113.2332,IGN
113.3856,IGN
113.538,IGN
113.6904,IGN
113.8428,IGN
113.9952,IGN
114.1476,IGN
114.3,IGN
114.4524,IGN
114.6048,IGN
114.7572,IGN
114.9096,IGN
115.062,IGN
115.2144,IGN
115.3668,IGN
115.5192,IGN
115.6716,IGN
115.824,IGN
115.9764,IGN
116.1288,IGN
116.2812,IGN
116.4336,IGN
116.586,IGN
116.7384,IGN
116.8908,IGN
117.0432,IGN
117.1956,IGN
117.348,IGN
117.5004,IGN
117.6528,IGN
117.8052,IGN
117.9576,IGN
118.11,IGN
118.2624,IGN
118.4148,IGN
118.5672,IGN
118.7196,IGN
118.872,IGN
119.0244,IGN
119.1768,IGN
119.3292,IGN
119.4816,IGN
119.634,IGN
119.7864,IGN
119.9388,IGN
120.0912,IGN
120.2436,IGN
120.396,IGN
120.5484,IGN
120.7008,IGN
120.8532,IGN
121.0056,IGN
121.158,IGN
121.3104,IGN
121.4628,IGN
121.6152,IGN
121.7676,IGN
121.92,IGN
122.0724,IGN
122.2248,IGN
122.3772,IGN
122.5296,IGN
122.682,IGN
122.8344,IGN
122.9868,IGN
123.1392,IGN
123.2916,IGN
123.444,IGN
123.5964,IGN
123.7488,IGN
123.9012,IGN
124.0536,IGN
124.206,IGN
124.3584,IGN
124.5108,IGN
124.6632,IGN
124.8156,IGN
124.968,IGN
125.1204,IGN
125.2728,IGN
125.4252,IGN
125.5776,IGN
125.73,IGN
125.8824,IGN
126.0348,IGN
126.1872,IGN
126.3396,IGN
126.492,IGN
126.6444,IGN
126.7968,IGN
126.9492,IGN
127.1016,IGN
127.254,IGN
127.4064,IGN
127.5588,IGN
127.7112,IGN
127.8636,IGN
128.016,IGN
128.1684,IGN
128.3208,IGN
128.4732,IGN
128.6256,IGN
128.778,IGN
128.9304,IGN
129.0828,IGN
129.2352,IGN
129.3876,IGN
129.54,IGN
129.6924,IGN
129.8448,IGN
129.9972,IGN
130.1496,IGN
130.302,IGN
130.4544,IGN
130.6068,IGN
130.7592,IGN
130.9116,IGN
131.064,IGN
131.2164,IGN
131.3688,IGN
131.5212,IGN
131.6736,IGN
131.826,IGN
131.9784,IGN
132.1308,IGN
132.2832,IGN
132.4356,IGN
132.588,IGN
132.7404,IGN
132.8928,IGN
133.0452,IGN
133.1976,IGN
133.35,IGN
133.5024,IGN
133.6548,IGN
133.8072,IGN
133.9596,IGN
134.112,IGN
134.2644,IGN
134.4168,IGN
134.5692,IGN
134.7216,IGN
134.874,IGN
135.0264,IGN
135.1788,IGN
135.3312,IGN
135.4836,IGN
135.636,IGN
135.7884,IGN
135.9408,IGN
136.0932,IGN
136.2456,IGN
136.398,IGN
136.5504,IGN
136.7028,IGN
136.8552,IGN
137.0076,IGN
137.16,IGN
137.3124,IGN
137.4648,IGN
137.6172,IGN
137.7696,IGN
137.922,IGN
138.0744,IGN
138.2268,IGN
138.3792,IGN
138.5316,IGN
138.684,IGN
138.8364,IGN
138.9888,IGN
139.1412,IGN
139.2936,IGN
139.446,IGN
139.5984,IGN
139.7508,IGN
139.9032,IGN
140.0556,IGN
140.208,IGN
140.3604,IGN
140.5128,IGN
140.6652,IGN
140.8176,IGN
140.97,IGN
141.1224,IGN
141.2748,IGN
141.4272,IGN
141.5796,IGN
141.732,IGN
141.8844,IGN
142.0368,IGN
142.1892,IGN
142.3416,IGN
142.494,IGN
142.6464,IGN
142.7988,IGN
142.9512,IGN
143.1036,IGN
143.256,IGN
143.4084,IGN
143.5608,IGN
143.7132,IGN
143.8656,IGN
144.018,IGN
144.1704,IGN
144.3228,IGN
144.4752,IGN
144.6276,IGN
144.78,IGN
144.9324,IGN
145.0848,IGN
145.2372,IGN
145.3896,IGN
145.542,IGN
145.6944,IGN
145.8468,IGN
145.9992,IGN
146.1516,IGN
146.304,IGN
146.4564,IGN
146.6088,IGN
146.7612,IGN
146.9136,IGN
147.066,IGN
147.2184,IGN
147.3708,IGN
147.5232,IGN
147.6756,IGN
147.828,IGN
147.9804,IGN
148.1328,IGN
148.2852,IGN
148.4376,IGN
148.59,IGN
148.7424,IGN
148.8948,IGN
149.0472,IGN
149.1996,IGN
149.352,IGN
149.5044,IGN
149.6568,IGN
149.8092,IGN
149.9616,IGN
150.114,IGN
150.2664,IGN
150.4188,IGN
150.5712,IGN
150.7236,IGN
150.876,IGN
151.0284,IGN
151.1808,IGN
151.3332,IGN
151.4856,IGN
151.638,IGN
151.7904,IGN
151.9428,IGN
152.0952,IGN
152.2476,IGN
152.4,IGN
152.5524,IGN
152.7048,IGN
152.8572,IGN
153.0096,IGN
153.162,IGN
153.3144,IGN
153.4668,IGN
153.6192,IGN
153.7716,IGN
153.924,IGN
154.0764,IGN
154.2288,IGN
154.3812,IGN
154.5336,IGN
154.686,IGN
154.8384,IGN
154.9908,IGN
155.1432,IGN
155.2956,IGN
155.448,IGN
155.6004,IGN
155.7528,IGN
155.9052,IGN
156.0576,IGN
156.21,IGN
156.3624,IGN
156.5148,IGN
156.6672,IGN
156.8196,IGN
156.972,IGN
157.1244,IGN
157.2768,IGN
157.4292,IGN
157.5816,IGN
157.734,IGN
157.8864,IGN
158.0388,IGN
158.1912,IGN
158.3436,IGN
158.496,IGN
158.6484,IGN
158.8008,IGN
158.9532,IGN
159.1056,IGN
159.258,IGN
159.4104,IGN
159.5628,IGN
159.7152,IGN
159.8676,IGN
160.02,IGN
160.1724,IGN
160.3248,IGN
160.4772,IGN
160.6296,IGN
160.782,IGN
160.9344,IGN
161.0868,IGN
161.2392,IGN
161.3916,IGN
161.544,IGN
161.6964,IGN
161.8488,IGN
162.0012,IGN
162.1536,IGN
162.306,IGN
162.4584,IGN
162.6108,IGN
162.7632,IGN
162.9156,IGN
163.068,IGN
163.2204,IGN
163.3728,IGN
163.5252,IGN
163.6776,IGN
163.83,IGN
163.9824,IGN
164.1348,IGN
164.2872,IGN
164.4396,IGN
164.592,IGN
164.7444,IGN
164.8968,IGN
165.0492,IGN
165.2016,IGN
165.354,IGN
165.5064,IGN
165.6588,IGN
165.8112,IGN
165.9636,IGN
166.116,IGN
166.2684,IGN
166.4208,IGN
166.5732,IGN
166.7256,IGN
166.878,IGN
167.0304,IGN
167.1828,IGN
167.3352,IGN
167.4876,IGN
167.64,IGN
167.7924,IGN
167.9448,IGN
168.0972,IGN
168.2496,IGN
168.402,IGN
168.5544,IGN
168.7068,IGN
168.8592,IGN
169.0116,IGN
169.164,IGN
169.3164,IGN
169.4688,IGN
169.6212,IGN
169.7736,IGN
169.926,IGN
170.0784,IGN
170.2308,IGN
170.3832,IGN
170.5356,IGN
170.688,IGN
170.8404,IGN
170.9928,IGN
171.1452,IGN
171.2976,IGN
171.45,IGN
171.6024,IGN
171.7548,IGN
171.9072,IGN
172.0596,IGN
172.212,IGN
172.3644,IGN
172.5168,IGN
172.6692,IGN
172.8216,IGN
172.974,IGN
173.1264,IGN
173.2788,IGN
173.4312,IGN
173.5836,IGN
173.736,IGN
173.8884,IGN
174.0408,IGN
174.1932,IGN
174.3456,IGN
174.498,IGN
174.6504,IGN
174.8028,IGN
174.9552,IGN
175.1076,IGN
175.26,IGN
175.4124,IGN
175.5648,IGN
175.7172,IGN
175.8696,IGN
176.022,IGN
176.1744,IGN
176.3268,IGN
176.4792,IGN
176.6316,IGN
176.784,IGN
176.9364,IGN
177.0888,IGN
177.2412,IGN
177.3936,IGN
177.546,IGN
177.6984,IGN
177.8508,IGN
178.0032,IGN
178.1556,IGN
178.308,IGN
178.4604,IGN
178.6128,IGN
178.7652,IGN
178.9176,IGN
179.07,IGN
179.2224,IGN
179.3748,IGN
179.5272,IGN
179.6796,IGN
179.832,IGN
179.9844,IGN
180.1368,IGN
180.2892,IGN
180.4416,IGN
180.594,IGN
180.7464,IGN
180.8988,IGN
181.0512,IGN
181.2036,IGN
181.356,IGN
181.5084,IGN
181.6608,IGN
181.8132,IGN
181.9656,IGN
182.118,IGN
182.2704,IGN
182.4228,IGN
182.5752,IGN
182.7276,IGN
182.88,IGN
183.0324,IGN
183.1848,IGN
183.3372,IGN
183.4896,IGN
183.642,IGN
183.7944,IGN
183.9468,IGN
184.0992,IGN
184.2516,IGN
184.404,IGN
184.5564,IGN
184.7088,IGN
184.8612,IGN
185.0136,IGN
185.166,IGN
185.3184,IGN
185.4708,IGN
185.6232,IGN
185.7756,IGN
185.928,IGN
186.0804,IGN
186.2328,IGN
186.3852,IGN
186.5376,IGN
186.69,IGN
186.8424,IGN
186.9948,IGN
187.1472,IGN
187.2996,IGN
187.452,IGN
187.6044,IGN
187.7568,IGN
187.9092,IGN
188.0616,IGN
188.214,IGN
188.3664,IGN
188.5188,IGN
188.6712,IGN
188.8236,IGN
188.976,IGN
189.1284,IGN
189.2808,IGN
189.4332,IGN
189.5856,IGN
189.738,IGN
189.8904,IGN
190.0428,IGN
190.1952,IGN
190.3476,IGN
190.5,IGN
190.6524,IGN
190.8048,IGN
190.9572,IGN
191.1096,IGN
191.262,IGN
191.4144,IGN
191.5668,IGN
191.7192,IGN
191.8716,IGN
192.024,IGN
192.1764,IGN
192.3288,IGN
192.4812,IGN
192.6336,IGN
192.786,IGN
192.9384,IGN
193.0908,IGN
193.2432,IGN
193.3956,IGN
193.548,IGN
193.7004,IGN
193.8528,IGN
194.0052,IGN
194.1576,IGN
194.31,IGN
194.4624,IGN
